id,us_state_id,name,abbreviation,created_at,updated_at
1,1,AUTAUGA,,32:33.9,32:33.9
2,1,BALDWIN,,32:34.2,32:34.2
3,1,BARBOUR,,32:35.3,32:35.3
4,1,BIBB,,32:35.5,32:35.5
5,1,BLOUNT,,32:35.7,32:35.7
6,1,BULLOCK,,32:36.1,32:36.1
7,1,BUTLER,,32:36.2,32:36.2
8,1,CALHOUN,,32:36.4,32:36.4
9,1,CHAMBERS,,32:36.8,32:36.8
10,1,CHEROKEE,,32:37.1,32:37.1
11,1,CHILTON,,32:37.4,32:37.4
12,1,CHOCTAW,,32:37.7,32:37.7
13,1,CLARKE,,32:38.0,32:38.0
14,1,CLAY,,32:38.2,32:38.2
15,1,CLEBURNE,,32:38.4,32:38.4
16,1,COFFEE,,32:38.5,32:38.5
17,1,COLBERT,,32:38.7,32:38.7
18,1,CONECUH,,32:38.9,32:38.9
19,1,COOSA,,32:39.1,32:39.1
20,1,COVINGTON,,32:39.3,32:39.3
21,1,CRENSHAW,,32:39.7,32:39.7
22,1,CULLMAN,,32:39.9,32:39.9
23,1,DALE,,32:40.4,32:40.4
24,1,DALLAS,,32:40.7,32:40.7
25,1,DEKALB,,32:41.1,32:41.1
26,1,ELMORE,,32:41.6,32:41.6
27,1,ESCAMBIA,,32:44.9,32:44.9
28,1,ETOWAH,,32:45.1,32:45.1
29,1,FAYETTE,,32:45.4,32:45.4
30,1,FRANKLIN,,32:45.6,32:45.6
31,1,GENEVA,,32:45.8,32:45.8
32,1,GREENE,,32:46.0,32:46.0
33,1,HALE,,32:49.0,32:49.0
34,1,HENRY,,32:49.1,32:49.1
35,1,HOUSTON,,32:49.3,32:49.3
36,1,JACKSON,,32:49.6,32:49.6
37,1,JEFFERSON,,32:55.6,32:55.6
38,1,LAMAR,,33:00.8,33:00.8
39,1,LAUDERDALE,,33:01.0,33:01.0
40,1,LAWRENCE,,33:01.2,33:01.2
41,1,LEE,,33:01.3,33:01.3
42,1,LIMESTONE,,33:03.8,33:03.8
43,1,LOWNDES,,33:04.1,33:04.1
44,1,MACON,,33:04.3,33:04.3
45,1,MADISON,,33:04.5,33:04.5
46,1,MARENGO,,33:07.8,33:07.8
47,1,MARION,,33:08.1,33:08.1
48,1,MARSHALL,,33:08.4,33:08.4
49,1,MOBILE,,33:08.6,33:08.6
50,1,MONROE,,33:11.9,33:11.9
51,1,MONTGOMERY,,33:12.2,33:12.2
52,1,MORGAN,,33:15.0,33:15.0
53,1,PERRY,,33:15.3,33:15.3
54,1,PICKENS,,33:15.4,33:15.4
55,1,PIKE,,33:15.6,33:15.6
56,1,RANDOLPH,,33:15.8,33:15.8
57,1,RUSSELL,,33:15.9,33:15.9
58,1,ST CLAIR,,33:18.5,33:18.5
59,1,SHELBY,,33:18.9,33:18.9
60,1,SUMTER,,33:21.8,33:21.8
61,1,TALLADEGA,,33:22.2,33:22.2
62,1,TALLAPOOSA,,33:22.7,33:22.7
63,1,TUSCALOOSA,,33:23.0,33:23.0
64,1,WALKER,,33:25.8,33:25.8
65,1,WASHINGTON,,33:26.3,33:26.3
66,1,WILCOX,,33:26.7,33:26.7
67,1,WINSTON,,33:27.1,33:27.1
68,2,ALEUTIANS EAST BOROU,,33:29.2,33:29.2
69,2,ALEUTIANS WEST,,33:29.3,33:29.3
70,2,ANCHORAGE BOROUGH,,33:29.6,33:29.6
71,2,DENALI BOROUGH,,33:30.1,33:30.1
72,2,BETHEL,,33:30.2,33:30.2
73,2,BRISTOL BAY BOROUGH,,33:31.0,33:31.0
74,2,DILLINGHAM,,33:31.1,33:31.1
75,2,FAIRBANKS NORTH STAR,,33:33.0,33:33.0
76,2,HAINES BOROUGH,,33:33.3,33:33.3
77,2,JUNEAU BOROUGH,,33:33.4,33:33.4
78,2,KENAI PENINSULA BORO,,33:33.6,33:33.6
79,2,KETCHIKAN GATEWAY BO,,33:34.0,33:34.0
80,2,KODIAK ISLAND BOROUG,,33:34.1,33:34.1
81,2,LAKE AND PENINSULA B,,33:38.2,33:38.2
82,2,MATANUSKA-SUSITNA BO,,33:38.7,33:38.7
83,2,NOME,,33:39.1,33:39.1
84,2,NORTH SLOPE BOROUGH,,33:41.9,33:41.9
85,2,NORTHWEST ARCTIC BOR,,33:42.3,33:42.3
86,2,PRINCE OF WALES-HYDE,,33:42.6,33:42.6
87,2,SITKA BOROUGH,,33:42.8,33:42.8
88,2,SKAGWAY,,33:42.9,33:42.9
89,2,HOONAH-ANGOON,,33:42.9,33:42.9
90,2,SOUTHEAST FAIRBANKS,,33:45.3,33:45.3
91,2,VALDEZ-CORDOVA,,33:45.5,33:45.5
92,2,KUSILVAK,,33:45.7,33:45.7
93,2,WRANGELL BOROUGH,,33:46.0,33:46.0
94,2,PETERSBURG,,33:46.1,33:46.1
95,2,YAKUTAT BOROUGH,,33:46.1,33:46.1
96,2,YUKON-KOYUKUK,,33:46.1,33:46.1
97,3,APACHE,,33:48.7,33:48.7
98,3,COCHISE,,33:51.9,33:51.9
99,3,COCONINO,,33:54.7,33:54.7
100,4,ADA,,33:55.6,33:55.6
101,3,GILA,,33:55.6,33:55.6
102,3,GRAHAM,,33:57.9,33:57.9
103,3,GREENLEE,,33:58.2,33:58.2
104,3,LA PAZ,,33:58.3,33:58.3
105,3,MARICOPA,,33:58.5,33:58.5
106,3,MOHAVE,,34:04.7,34:04.7
107,3,NAVAJO,,34:06.9,34:06.9
108,3,PIMA,,34:07.8,34:07.8
109,3,PINAL,,34:11.9,34:11.9
110,3,SANTA CRUZ,,34:13.0,34:13.0
111,3,YAVAPAI,,34:17.3,34:17.3
112,3,YUMA,,34:18.4,34:18.4
113,5,ARKANSAS,,34:18.7,34:18.7
114,5,ASHLEY,,34:22.0,34:22.0
115,5,BAXTER,,34:22.2,34:22.2
116,5,BENTON,,34:22.5,34:22.5
117,5,BOONE,,34:25.8,34:25.8
118,5,BRADLEY,,34:26.1,34:26.1
119,5,CALHOUN,,34:26.2,34:26.2
120,5,CARROLL,,34:26.3,34:26.3
121,5,CHICOT,,34:26.5,34:26.5
122,5,CLARK,,34:26.6,34:26.6
123,5,CLAY,,34:29.9,34:29.9
124,5,CLEBURNE,,34:30.2,34:30.2
125,5,CLEVELAND,,34:30.5,34:30.5
126,5,COLUMBIA,,34:30.6,34:30.6
127,5,CONWAY,,34:30.8,34:30.8
128,5,CRAIGHEAD,,34:31.1,34:31.1
129,5,CRAWFORD,,34:31.4,34:31.4
130,5,CRITTENDEN,,34:31.9,34:31.9
131,5,CROSS,,34:32.3,34:32.3
132,5,DALLAS,,34:32.4,34:32.4
133,5,DESHA,,34:32.5,34:32.5
134,5,DREW,,34:32.9,34:32.9
135,5,FAULKNER,,34:36.8,34:36.8
136,5,FRANKLIN,,34:37.1,34:37.1
137,5,FULTON,,34:37.3,34:37.3
138,5,GARLAND,,34:37.8,34:37.8
139,5,GRANT,,34:38.1,34:38.1
140,5,GREENE,,34:38.3,34:38.3
141,5,HEMPSTEAD,,34:38.5,34:38.5
142,5,HOT SPRING,,34:41.0,34:41.0
143,5,HOWARD,,34:41.3,34:41.3
144,5,INDEPENDENCE,,34:41.5,34:41.5
145,5,IZARD,,34:42.1,34:42.1
146,5,JACKSON,,34:42.4,34:42.4
147,5,JEFFERSON,,34:42.7,34:42.7
148,5,JOHNSON,,34:45.5,34:45.5
149,5,LAFAYETTE,,34:45.7,34:45.7
150,5,LAWRENCE,,34:45.8,34:45.8
151,5,LEE,,34:48.2,34:48.2
152,5,LINCOLN,,34:48.4,34:48.4
153,5,LITTLE RIVER,,34:48.5,34:48.5
154,5,LOGAN,,34:48.7,34:48.7
155,5,LONOKE,,34:49.0,34:49.0
156,5,MADISON,,34:49.2,34:49.2
157,5,MARION,,34:49.4,34:49.4
158,5,MILLER,,34:52.0,34:52.0
159,5,MISSISSIPPI,,34:52.1,34:52.1
160,5,MONROE,,34:52.7,34:52.7
161,5,MONTGOMERY,,34:52.9,34:52.9
162,5,NEVADA,,34:53.1,34:53.1
163,5,NEWTON,,34:53.3,34:53.3
164,5,OUACHITA,,34:56.5,34:56.5
165,5,PERRY,,34:56.7,34:56.7
166,5,PHILLIPS,,34:56.8,34:56.8
167,5,PIKE,,34:57.2,34:57.2
168,5,POINSETT,,34:57.4,34:57.4
169,5,POLK,,35:00.7,35:00.7
170,5,POPE,,35:00.9,35:00.9
171,5,PRAIRIE,,35:01.2,35:01.2
172,5,PULASKI,,35:01.4,35:01.4
173,5,RANDOLPH,,35:06.3,35:06.3
174,5,ST FRANCIS,,35:06.6,35:06.6
175,5,SALINE,,35:07.0,35:07.0
176,5,SCOTT,,35:07.7,35:07.7
177,5,SEARCY,,35:07.9,35:07.9
178,5,SEBASTIAN,,35:08.3,35:08.3
179,5,SEVIER,,35:08.7,35:08.7
180,5,SHARP,,35:08.8,35:08.8
181,5,STONE,,35:11.5,35:11.5
182,5,UNION,,35:11.9,35:11.9
183,5,VAN BUREN,,35:12.2,35:12.2
184,5,WASHINGTON,,35:12.4,35:12.4
185,5,WHITE,,35:12.9,35:12.9
186,5,WOODRUFF,,35:13.3,35:13.3
187,5,YELL,,35:13.5,35:13.5
188,6,ALAMEDA,,35:14.8,35:14.8
189,6,ALPINE,,35:15.8,35:15.8
190,6,AMADOR,,35:15.9,35:15.9
191,6,BUTTE,,35:16.3,35:16.3
192,6,CALAVERAS,,35:17.7,35:17.7
193,6,COLUSA,,35:19.6,35:19.6
194,6,CONTRA COSTA,,35:19.8,35:19.8
195,6,DEL NORTE,,35:23.9,35:23.9
196,6,EL DORADO,,35:24.1,35:24.1
197,6,FRESNO,,35:25.0,35:25.0
198,6,GLENN,,35:29.7,35:29.7
199,6,HUMBOLDT,,35:33.5,35:33.5
200,6,IMPERIAL,,35:34.6,35:34.6
201,6,INYO,,35:37.9,35:37.9
202,6,KERN,,35:38.2,35:38.2
203,6,KINGS,,35:39.5,35:39.5
204,6,LAKE,,35:41.6,35:41.6
205,6,LASSEN,,35:42.1,35:42.1
206,6,LOS ANGELES,,35:42.5,35:42.5
207,6,MADERA,,36:08.5,36:08.5
208,6,MARIN,,36:08.8,36:08.8
209,6,MARIPOSA,,36:13.2,36:13.2
210,6,MENDOCINO,,36:13.4,36:13.4
211,6,MERCED,,36:15.7,36:15.7
212,6,MODOC,,36:16.2,36:16.2
213,6,MONO,,36:16.4,36:16.4
214,6,MONTEREY,,36:20.1,36:20.1
215,6,NAPA,,36:21.0,36:21.0
216,6,NEVADA,,36:21.3,36:21.3
217,6,ORANGE,,36:23.2,36:23.2
218,6,PLACER,,36:28.7,36:28.7
219,6,PLUMAS,,36:29.5,36:29.5
220,6,RIVERSIDE,,36:30.1,36:30.1
221,6,SACRAMENTO,,36:33.2,36:33.2
222,6,SAN BENITO,,36:35.2,36:35.2
223,6,SAN BERNARDINO,,36:35.4,36:35.4
224,6,SAN DIEGO,,36:42.0,36:42.0
225,6,SAN FRANCISCO,,36:47.5,36:47.5
226,6,SAN JOAQUIN,,36:55.5,36:55.5
227,6,SAN LUIS OBISPO,,36:56.3,36:56.3
228,6,SAN MATEO,,37:01.2,37:01.2
229,6,SANTA BARBARA,,37:02.1,37:02.1
230,6,SANTA CLARA,,37:04.6,37:04.6
231,6,SANTA CRUZ,,37:08.3,37:08.3
232,6,SHASTA,,37:08.8,37:08.8
233,6,SIERRA,,37:13.2,37:13.2
234,6,SISKIYOU,,37:13.4,37:13.4
235,6,SOLANO,,37:14.0,37:14.0
236,6,SONOMA,,37:14.4,37:14.4
237,6,STANISLAUS,,37:16.8,37:16.8
238,6,SUTTER,,37:17.3,37:17.3
239,6,TEHAMA,,37:19.8,37:19.8
240,6,TRINITY,,37:20.2,37:20.2
241,6,TULARE,,37:20.6,37:20.6
242,6,TUOLUMNE,,37:23.7,37:23.7
243,6,VENTURA,,37:24.1,37:24.1
244,6,YOLO,,37:26.3,37:26.3
245,6,YUBA,,37:26.9,37:26.9
246,7,ADAMS,,37:28.7,37:28.7
247,7,ALAMOSA,,37:32.6,37:32.6
248,7,ARAPAHOE,,37:32.7,37:32.7
249,7,ARCHULETA,,37:37.7,37:37.7
250,7,BACA,,37:37.8,37:37.8
251,7,BENT,,37:38.1,37:38.1
252,7,BOULDER,,37:38.2,37:38.2
253,7,BROOMFIELD,,37:38.8,37:38.8
254,7,CHAFFEE,,37:38.9,37:38.9
255,7,CHEYENNE,,37:42.3,37:42.3
256,7,CLEAR CREEK,,37:42.4,37:42.4
257,7,CONEJOS,,37:42.6,37:42.6
258,7,COSTILLA,,37:42.8,37:42.8
259,7,CROWLEY,,37:43.1,37:43.1
260,7,CUSTER,,37:43.2,37:43.2
261,7,DELTA,,37:43.3,37:43.3
262,7,DENVER,,37:43.6,37:43.6
263,7,DOLORES,,37:48.0,37:48.0
264,7,DOUGLAS,,37:48.0,37:48.0
265,7,EAGLE,,37:48.7,37:48.7
266,7,ELBERT,,37:54.1,37:54.1
267,7,EL PASO,,37:54.3,37:54.3
268,7,FREMONT,,38:02.0,38:02.0
269,7,GARFIELD,,38:02.5,38:02.5
270,7,GILPIN,,38:02.7,38:02.7
271,7,GRAND,,38:05.9,38:05.9
272,7,GUNNISON,,38:06.2,38:06.2
273,7,HINSDALE,,38:06.7,38:06.7
274,7,HUERFANO,,38:06.7,38:06.7
275,7,JACKSON,,38:06.9,38:06.9
276,7,JEFFERSON,,38:07.1,38:07.1
277,7,KIOWA,,38:12.1,38:12.1
278,7,KIT CARSON,,38:15.7,38:15.7
279,7,LAKE,,38:15.8,38:15.8
280,7,LA PLATA,,38:16.0,38:16.0
281,7,LARIMER,,38:16.2,38:16.2
282,7,LAS ANIMAS,,38:16.9,38:16.9
283,7,LINCOLN,,38:17.4,38:17.4
284,7,LOGAN,,38:17.6,38:17.6
285,7,MESA,,38:17.9,38:17.9
286,7,MINERAL,,38:18.4,38:18.4
287,7,MOFFAT,,38:18.4,38:18.4
288,7,MONTEZUMA,,38:18.7,38:18.7
289,7,MONTROSE,,38:18.9,38:18.9
290,7,MORGAN,,38:19.2,38:19.2
291,7,OTERO,,38:19.6,38:19.6
292,7,OURAY,,38:19.8,38:19.8
293,7,PARK,,38:19.8,38:19.8
294,7,PHILLIPS,,38:20.3,38:20.3
295,7,PITKIN,,38:20.5,38:20.5
296,7,PROWERS,,38:20.8,38:20.8
297,7,PUEBLO,,38:21.1,38:21.1
298,7,RIO BLANCO,,38:21.5,38:21.5
299,7,RIO GRANDE,,38:21.6,38:21.6
300,7,ROUTT,,38:21.9,38:21.9
301,7,SAGUACHE,,38:22.2,38:22.2
302,7,SAN JUAN,,38:22.5,38:22.5
303,7,SAN MIGUEL,,38:22.5,38:22.5
304,7,SEDGWICK,,38:22.7,38:22.7
305,7,SUMMIT,,38:22.8,38:22.8
306,7,TELLER,,38:23.1,38:23.1
307,7,WASHINGTON,,38:23.3,38:23.3
308,7,WELD,,38:23.5,38:23.5
309,7,YUMA,,38:26.0,38:26.0
310,8,FAIRFIELD,,38:26.4,38:26.4
311,8,HARTFORD,,38:28.2,38:28.2
312,8,LITCHFIELD,,38:30.6,38:30.6
313,8,MIDDLESEX,,38:32.1,38:32.1
314,8,NEW HAVEN,,38:32.8,38:32.8
315,8,NEW LONDON,,38:33.9,38:33.9
316,8,TOLLAND,,38:36.7,38:36.7
317,8,WINDHAM,,38:41.2,38:41.2
318,9,KENT,,38:42.1,38:42.1
319,9,NEW CASTLE,,38:45.4,38:45.4
320,9,SUSSEX,,38:46.4,38:46.4
321,10,DIST OF COLUMBIA,,38:49.6,38:49.6
322,11,CEDAR,,38:53.3,38:53.3
323,12,ALACHUA,,38:53.4,38:53.4
324,12,BAKER,,38:53.9,38:53.9
325,12,BAY,,38:56.8,38:56.8
326,12,BRADFORD,,38:57.2,38:57.2
327,12,BREVARD,,38:57.4,38:57.4
328,12,BROWARD,,39:00.3,39:00.3
329,12,CALHOUN,,39:08.0,39:08.0
330,12,CHARLOTTE,,39:08.1,39:08.1
331,12,CITRUS,,39:08.5,39:08.5
332,12,CLAY,,39:09.0,39:09.0
333,12,COLLIER,,39:09.5,39:09.5
334,12,COLUMBIA,,39:09.8,39:09.8
335,12,MIAMI-DADE,,39:10.0,39:10.0
336,11,DALLAS,,39:12.8,39:12.8
337,11,EMMET,,39:17.4,39:17.4
338,12,DE SOTO,,39:21.1,39:21.1
339,12,DIXIE,,39:21.3,39:21.3
340,12,DUVAL,,39:21.4,39:21.4
341,12,ESCAMBIA,,39:21.8,39:21.8
342,12,FLAGLER,,39:24.1,39:24.1
343,12,FRANKLIN,,39:24.3,39:24.3
344,12,GADSDEN,,39:24.4,39:24.4
345,12,GILCHRIST,,39:24.6,39:24.6
346,12,GLADES,,39:24.7,39:24.7
347,11,FLOYD,,39:24.8,39:24.8
348,12,GULF,,39:24.8,39:24.8
349,12,HAMILTON,,39:24.9,39:24.9
350,12,HARDEE,,39:25.0,39:25.0
351,12,HENDRY,,39:25.1,39:25.1
352,12,HERNANDO,,39:27.1,39:27.1
353,12,HIGHLANDS,,39:27.3,39:27.3
354,12,HILLSBOROUGH,,39:27.5,39:27.5
355,12,HOLMES,,39:31.6,39:31.6
356,12,INDIAN RIVER,,39:31.8,39:31.8
357,12,JACKSON,,39:32.2,39:32.2
358,12,JEFFERSON,,39:32.6,39:32.6
359,12,LAFAYETTE,,39:32.7,39:32.7
360,12,LAKE,,39:32.7,39:32.7
361,12,LEE,,39:35.9,39:35.9
362,12,LEON,,39:36.7,39:36.7
363,12,LEVY,,39:36.8,39:36.8
364,12,LIBERTY,,39:37.1,39:37.1
365,12,MADISON,,39:37.2,39:37.2
366,12,MANATEE,,39:39.2,39:39.2
367,12,MARION,,39:39.5,39:39.5
368,12,MARTIN,,39:40.2,39:40.2
369,12,MONROE,,39:40.4,39:40.4
370,12,NASSAU,,39:42.7,39:42.7
371,12,OKALOOSA,,39:42.8,39:42.8
372,12,OKEECHOBEE,,39:43.2,39:43.2
373,12,ORANGE,,39:43.3,39:43.3
374,12,OSCEOLA,,39:47.0,39:47.0
375,12,PALM BEACH,,39:47.1,39:47.1
376,12,PASCO,,39:51.6,39:51.6
377,12,PINELLAS,,39:52.3,39:52.3
378,12,POLK,,39:55.3,39:55.3
379,12,PUTNAM,,40:00.2,40:00.2
380,12,ST JOHNS,,40:00.9,40:00.9
381,12,ST LUCIE,,40:01.3,40:01.3
382,12,SANTA ROSA,,40:01.6,40:01.6
383,12,SARASOTA,,40:01.9,40:01.9
384,12,SEMINOLE,,40:02.3,40:02.3
385,12,SUMTER,,40:05.8,40:05.8
386,12,SUWANNEE,,40:06.2,40:06.2
387,11,LINN,,40:06.4,40:06.4
388,12,TAYLOR,,40:06.5,40:06.5
389,12,UNION,,40:06.6,40:06.6
390,12,VOLUSIA,,40:06.8,40:06.8
391,12,WAKULLA,,40:09.4,40:09.4
392,12,WALTON,,40:09.5,40:09.5
393,12,WASHINGTON,,40:09.9,40:09.9
394,13,APPLING,,40:10.1,40:10.1
395,13,ATKINSON,,40:10.2,40:10.2
396,13,BACON,,40:10.3,40:10.3
397,13,BAKER,,40:10.3,40:10.3
398,13,BALDWIN,,40:10.4,40:10.4
399,13,BANKS,,40:10.4,40:10.4
400,13,BARROW,,40:10.6,40:10.6
401,13,BARTOW,,40:10.8,40:10.8
402,13,BEN HILL,,40:12.7,40:12.7
403,13,BERRIEN,,40:12.7,40:12.7
404,13,BIBB,,40:12.8,40:12.8
405,13,BLECKLEY,,40:13.2,40:13.2
406,13,BRANTLEY,,40:13.3,40:13.3
407,13,BROOKS,,40:13.4,40:13.4
408,13,BRYAN,,40:13.6,40:13.6
409,13,BULLOCH,,40:13.7,40:13.7
410,13,BURKE,,40:13.8,40:13.8
411,13,BUTTS,,40:14.1,40:14.1
412,13,CALHOUN,,40:14.2,40:14.2
413,13,CAMDEN,,40:15.7,40:15.7
414,13,CANDLER,,40:15.9,40:15.9
415,13,CARROLL,,40:16.0,40:16.0
416,13,CATOOSA,,40:16.2,40:16.2
417,13,CHARLTON,,40:16.3,40:16.3
418,13,CHATHAM,,40:16.4,40:16.4
419,13,CHATTAHOOCHEE,,40:16.8,40:16.8
420,13,CHATTOOGA,,40:16.9,40:16.9
421,13,CHEROKEE,,40:17.0,40:17.0
422,13,CLARKE,,40:17.3,40:17.3
423,13,CLAY,,40:17.5,40:17.5
424,13,CLAYTON,,40:17.6,40:17.6
425,13,CLINCH,,40:19.8,40:19.8
426,13,COBB,,40:19.9,40:19.9
427,13,COFFEE,,40:20.4,40:20.4
428,13,COLQUITT,,40:20.6,40:20.6
429,13,COLUMBIA,,40:21.0,40:21.0
430,13,COOK,,40:21.2,40:21.2
431,13,COWETA,,40:21.3,40:21.3
432,13,CRAWFORD,,40:21.6,40:21.6
433,13,CRISP,,40:21.7,40:21.7
434,13,DADE,,40:21.7,40:21.7
435,13,DAWSON,,40:21.8,40:21.8
436,13,DECATUR,,40:21.8,40:21.8
437,13,DEKALB,,40:22.0,40:22.0
438,13,DODGE,,40:25.4,40:25.4
439,13,DOOLY,,40:25.6,40:25.6
440,13,DOUGHERTY,,40:25.7,40:25.7
441,13,DOUGLAS,,40:25.8,40:25.8
442,13,EARLY,,40:26.0,40:26.0
443,13,ECHOLS,,40:29.4,40:29.4
444,13,EFFINGHAM,,40:29.4,40:29.4
445,13,ELBERT,,40:29.6,40:29.6
446,13,EMANUEL,,40:29.7,40:29.7
447,13,EVANS,,40:29.9,40:29.9
448,13,FANNIN,,40:30.1,40:30.1
449,13,FAYETTE,,40:30.2,40:30.2
450,13,FLOYD,,40:30.5,40:30.5
451,13,FORSYTH,,40:30.8,40:30.8
452,13,FRANKLIN,,40:30.9,40:30.9
453,13,FULTON,,40:31.0,40:31.0
454,13,GILMER,,40:35.6,40:35.6
455,13,GLASCOCK,,40:35.8,40:35.8
456,13,GLYNN,,40:35.9,40:35.9
457,11,SIOUX,,40:36.0,40:36.0
458,13,GORDON,,40:36.2,40:36.2
459,13,GRADY,,40:36.5,40:36.5
460,13,GREENE,,40:36.6,40:36.6
461,13,GWINNETT,,40:36.7,40:36.7
462,13,HABERSHAM,,40:39.8,40:39.8
463,13,HALL,,40:39.9,40:39.9
464,13,HANCOCK,,40:40.3,40:40.3
465,13,HARALSON,,40:40.4,40:40.4
466,13,HARRIS,,40:40.5,40:40.5
467,13,HART,,40:42.8,40:42.8
468,13,HEARD,,40:42.9,40:42.9
469,13,HENRY,,40:43.0,40:43.0
470,13,HOUSTON,,40:43.1,40:43.1
471,13,IRWIN,,40:43.4,40:43.4
472,13,JACKSON,,40:43.6,40:43.6
473,13,JASPER,,40:43.8,40:43.8
474,13,JEFF DAVIS,,40:43.9,40:43.9
475,13,JEFFERSON,,40:44.0,40:44.0
476,13,JENKINS,,40:44.2,40:44.2
477,13,JOHNSON,,40:44.2,40:44.2
478,13,JONES,,40:44.3,40:44.3
479,13,LAMAR,,40:44.4,40:44.4
480,13,LANIER,,40:47.3,40:47.3
481,13,LAURENS,,40:47.3,40:47.3
482,13,LEE,,40:47.6,40:47.6
483,13,LIBERTY,,40:47.6,40:47.6
484,13,LINCOLN,,40:47.9,40:47.9
485,13,LONG,,40:47.9,40:47.9
486,13,LOWNDES,,40:48.0,40:48.0
487,13,LUMPKIN,,40:48.2,40:48.2
488,13,MCDUFFIE,,40:48.2,40:48.2
489,13,MCINTOSH,,40:48.3,40:48.3
490,13,MACON,,40:48.5,40:48.5
491,13,MADISON,,40:48.6,40:48.6
492,13,MARION,,40:48.7,40:48.7
493,13,MERIWETHER,,40:48.8,40:48.8
494,13,MILLER,,40:52.1,40:52.1
495,13,MITCHELL,,40:52.1,40:52.1
496,13,MONROE,,40:52.2,40:52.2
497,13,MONTGOMERY,,40:52.4,40:52.4
498,13,MORGAN,,40:52.5,40:52.5
499,13,MURRAY,,40:52.7,40:52.7
500,13,MUSCOGEE,,40:52.8,40:52.8
501,13,NEWTON,,40:53.2,40:53.2
502,13,OCONEE,,40:53.4,40:53.4
503,13,OGLETHORPE,,40:53.6,40:53.6
504,13,PAULDING,,40:56.3,40:56.3
505,13,PEACH,,40:56.4,40:56.4
506,13,PICKENS,,40:56.6,40:56.6
507,13,PIERCE,,40:56.8,40:56.8
508,13,PIKE,,40:57.0,40:57.0
509,13,POLK,,40:57.1,40:57.1
510,13,PULASKI,,40:57.3,40:57.3
511,13,PUTNAM,,40:57.3,40:57.3
512,13,QUITMAN,,40:57.4,40:57.4
513,13,RABUN,,40:57.5,40:57.5
514,13,RANDOLPH,,40:57.8,40:57.8
515,13,RICHMOND,,40:57.9,40:57.9
516,13,ROCKDALE,,41:01.4,41:01.4
517,13,SCHLEY,,41:01.5,41:01.5
518,13,SCREVEN,,41:01.5,41:01.5
519,13,SEMINOLE,,41:01.8,41:01.8
520,13,SPALDING,,41:01.8,41:01.8
521,13,STEPHENS,,41:01.9,41:01.9
522,13,STEWART,,41:02.2,41:02.2
523,13,SUMTER,,41:02.3,41:02.3
524,13,TALBOT,,41:02.6,41:02.6
525,13,TALIAFERRO,,41:02.8,41:02.8
526,13,TATTNALL,,41:02.8,41:02.8
527,13,TAYLOR,,41:03.0,41:03.0
528,13,TELFAIR,,41:03.1,41:03.1
529,13,TERRELL,,41:03.4,41:03.4
530,13,THOMAS,,41:05.9,41:05.9
531,13,TIFT,,41:06.2,41:06.2
532,13,TOOMBS,,41:06.3,41:06.3
533,13,TOWNS,,41:06.4,41:06.4
534,13,TREUTLEN,,41:06.5,41:06.5
535,13,TROUP,,41:06.5,41:06.5
536,13,TURNER,,41:06.7,41:06.7
537,13,TWIGGS,,41:06.8,41:06.8
538,13,UNION,,41:07.0,41:07.0
539,13,UPSON,,41:07.1,41:07.1
540,13,WALKER,,41:07.2,41:07.2
541,13,WALTON,,41:07.5,41:07.5
542,13,WARE,,41:07.7,41:07.7
543,13,WARREN,,41:07.8,41:07.8
544,13,WASHINGTON,,41:08.0,41:08.0
545,13,WAYNE,,41:11.0,41:11.0
546,13,WEBSTER,,41:11.1,41:11.1
547,13,WHEELER,,41:11.3,41:11.3
548,13,WHITE,,41:11.6,41:11.6
549,13,WHITFIELD,,41:11.7,41:11.7
550,13,WILCOX,,41:11.8,41:11.8
551,13,WILKES,,41:12.0,41:12.0
552,13,WILKINSON,,41:12.1,41:12.1
553,13,WORTH,,41:12.3,41:12.3
554,14,HAWAII,,41:12.5,41:12.5
555,14,HONOLULU,,41:13.5,41:13.5
556,14,KAUAI,,41:17.0,41:17.0
557,14,MAUI,,41:17.6,41:17.6
558,14,KALAWAO,,41:18.2,41:18.2
559,4,ADAMS,,41:18.6,41:18.6
560,4,BANNOCK,,41:18.8,41:18.8
561,4,BEAR LAKE,,41:19.1,41:19.1
562,4,BENEWAH,,41:19.4,41:19.4
563,4,BINGHAM,,41:19.6,41:19.6
564,4,BLAINE,,41:21.4,41:21.4
565,4,BOISE,,41:21.7,41:21.7
566,4,BONNER,,41:21.9,41:21.9
567,4,BONNEVILLE,,41:22.5,41:22.5
568,4,BOUNDARY,,41:22.8,41:22.8
569,4,BUTTE,,41:22.9,41:22.9
570,4,CAMAS,,41:23.0,41:23.0
571,4,CANYON,,41:23.1,41:23.1
572,4,CARIBOU,,41:23.4,41:23.4
573,4,CASSIA,,41:26.8,41:26.8
574,4,CLARK,,41:26.9,41:26.9
575,4,CLEARWATER,,41:27.0,41:27.0
576,4,CUSTER,,41:27.2,41:27.2
577,4,ELMORE,,41:27.4,41:27.4
578,4,FRANKLIN,,41:27.6,41:27.6
579,4,FREMONT,,41:27.8,41:27.8
580,4,GEM,,41:28.1,41:28.1
581,4,GOODING,,41:28.2,41:28.2
582,4,IDAHO,,41:28.3,41:28.3
583,4,JEFFERSON,,41:31.8,41:31.8
584,4,JEROME,,41:32.1,41:32.1
585,4,KOOTENAI,,41:32.2,41:32.2
